Temperature (K),h Reference,h GRI,h Pure,h CP HEOS,h CP SRK,h CP PR,u Reference,u GRI,u Pure,u CP HEOS,u CP SRK,u CP PR,s Reference,s GRI,s Pure,s CP HEOS,s CP SRK,s CP PR,cp Reference,cp GRI,cp Pure,cp CP HEOS,cp CP SRK,cp CP PR,cv Reference,cv GRI,cv Pure,cv CP HEOS,cv CP SRK,cv CP PR,rho Reference,rho GRI,rho Pure,rho CP HEOS,rho CP SRK,rho CP PR
420.0,,351.19608649877694,553.2845621628442,551.5441409872424,635.6534303593394,598.7259247814304,,252.45567163227804,450.76830822276884,449.06840439686545,430.98483007714026,404.2286764270684,,2.183259303390336,3.2849236739709746,3.270911126895299,3.2406101964372866,2.9765903558774287,1.0146,0.9470139305320862,1.0234576749332691,1.0145982291919564,1.0225829682470249,1.0218230057059257,0.69703,0.6871707335149839,0.7079463541735977,0.6970289442655401,0.7056802819220053,0.7013849806904221,91.857,92.84445495185368,91.82256148181627,91.8573248013788,92.84445495185368,92.84445495185368
430.0,,360.6807763320945,563.513372225565,561.6853430815166,645.8574884054866,608.9122906015326,,259.3419294954246,458.15076013068176,456.35453015526497,438.33148842311476,411.5479076770154,,2.2055771156638273,3.3089926231269335,3.2947739208279243,3.264138908610691,2.999937832208668,1.0137,0.9499328633400538,1.022367243922266,1.0137096994391146,1.0213757140916617,1.0208179277630653,0.69951,0.6900896663229515,0.7106191003184761,0.6995135179569157,0.708039693862302,0.7038970464806321,89.54,90.68528158088034,89.51362761111066,89.53976548872048,90.68528158088034,90.68528158088034
440.0,,370.19490958333995,573.733116263221,571.8196013478515,656.0542529978032,619.0943882280488,,266.257630776499,465.53994403515696,463.6476378572953,445.6859008600665,418.876939506653,,2.227449518888833,3.332487354441087,3.3180721147082894,3.2871549263413256,3.0227846487184515,1.0132,0.9529015482194798,1.0216371686059946,1.0132013047725252,1.0205487698311166,1.0201727175525714,0.70209,0.6930583512023775,0.713347612955029,0.7020901636072296,0.7104878931791564,0.706489110002391,87.347,88.62425245404215,87.32985374993045,87.34675669454843,88.62425245404215,88.62425245404215
450.0,,379.7389521334268,583.9471876656223,581.9504829900653,666.2468150581257,629.275013869276,,273.2032413564149,472.938098304375,470.95019919478983,453.05008296878833,426.21761628409416,,2.2488975813659553,3.3554413071444613,3.3408391062955545,3.3096846351346856,3.0451561724135745,1.013,0.9559136909245883,1.0212262948967716,1.0130272420415811,1.020059503112996,1.0198471042714912,0.70475,0.696070493907486,0.7161231223605877,0.7047458210920938,0.7130132292266345,0.7091502103957916,85.268,86.65482462173011,85.26059709678601,85.26780758161948,86.65482462173011,86.65482462173011
460.0,,389.31330793224373,594.1585932757204,592.081126304443,676.4379499853686,639.4566795926014,,280.17916518506075,480.34718448229455,478.26437152476564,460.42582995024566,433.5715791322299,,2.2699408459023585,3.377884865418461,3.3631051478848386,3.3317523224409498,3.067075777443158,1.0131,0.9589631994961835,1.0210983335993555,1.0131473736191465,1.0198700595603618,1.0198052678778469,0.70747,0.6991200024790812,0.7189373474558424,0.7074684377532761,0.7156047406011765,0.7118700082012415,83.294,84.77102408647511,83.29644169858639,83.29363293487597,84.77102408647511,84.77102408647511
470.0,,398.91832102152046,604.3699983004605,602.2142928853797,686.630146264005,649.6416381449616,,287.18574630416646,487.7689188455012,485.5920350228218,467.8147351711164,440.9402824661633,,2.2905974654145944,3.3998457178788635,3.384897729266788,3.3533803832538926,3.088565037913016,1.0135,0.9620441842616498,1.0212211393940303,1.013526368662151,1.0199467240116655,1.0200152539131138,0.71025,0.7022009872445476,0.7217824962295435,0.7102469028923886,0.7182521602408309,0.7146387984165792,81.416,82.96738527612457,81.42902176896995,81.41597882958942,82.96738527612457,82.96738527612457
480.0,,408.5542775576931,614.5837647426172,612.3524121022659,696.825631384105,659.8319055994667,,294.2232708701681,495.2047995003089,492.9348244899945,475.21820725601845,448.3250093465345,,2.3108843242540957,3.42134916556178,3.4062419040848537,3.3745895029470367,3.1096438997164633,1.0141,0.9651509578349522,1.0215661296842493,1.014133008864228,1.0202593907099116,1.0204484871464623,0.71307,0.70530776081785,0.7246512659639572,0.7130709903597927,0.7209459122087559,0.7174475141609624,79.627,81.23889808287197,79.65087525276533,79.62747841253032,81.23889808287197,81.23889808287197
490.0,,418.22140783477096,624.8019845782715,622.497619295387,707.0263953769044,670.0292820544678,,301.2919691770749,502.6561298780939,500.2941568212618,482.6374858584263,455.7268857402441,,2.3308171470220764,3.4424183873112466,3.4271605695817997,3.395398820151594,3.1303308339082907,1.0149,0.9682780351166346,1.0221078102317738,1.0149396211383142,1.0207811196090373,1.021079363369803,0.71593,0.7084348380995322,0.7275368414687876,0.7159313064884176,0.7236771014468911,0.7202877223959818,77.922,79.58096138730316,77.95532167889345,77.9215317972195,79.58096138730316,79.58096138730316
500.0,,427.9198883072012,635.0265086212253,632.6517888134621,717.2342122225724,680.2353705769218,,308.39201767933406,510.1240392808853,507.6712549109128,490.0736562216652,463.1468937661961,,2.3504105963906734,3.463074669636098,3.447674707656178,3.415826072088206,3.150642973803956,1.0159,0.9714201332938208,1.0228233833911364,1.0159216092435506,1.0214877614104978,1.0218849036065132,0.71882,0.7115769362767185,0.7304328902590145,0.7188192416178311,0.7264374977311839,0.7231516130720803,76.292,77.9893421595571,76.33635966371426,76.29220541868483,77.9893421595571,77.9893421595571
510.0,,437.64984361273537,645.2589718060226,642.8165627721581,727.4506593491942,690.4515945548218,,315.52354101469723,517.6095009785557,515.0671685973583,497.527662625854,470.58588399368244,,2.369678361236819,3.4833376067084845,3.467803593569145,3.435887724436259,3.170596237696809,1.0171,0.9745721718402158,1.0236924210860443,1.0170570633184364,1.0223576379845791,1.0228444586592194,0.72173,0.7147289748231135,0.7333335546720209,0.7217269241283625,0.7292195149723931,0.7260319829582932,74.734,76.4601393721148,74.78858042333573,74.73414720478002,76.4601393721148,76.4601393721148
520.0,,447.4113485952942,655.5008154647567,652.9933762292628,737.6771354117885,700.6792136019405,,322.6866140270851,525.1133482477941,522.4827931209386,505.00032080489166,478.04458685377494,,2.38863323621773,3.5032252751010478,3.4875649774230952,3.4555990875481584,3.190205438841417,1.0183,0.977729272516104,1.0246965886013155,1.0183264313674303,1.0233712678521276,1.023939454659249,0.72465,0.7178860754990015,0.7362334406658868,0.72464717635553,0.7320161869001673,0.7289222152884227,73.243,74.98975207649721,73.30709441307255,73.24251468970213,74.98975207649721,74.98975207649721
530.0,,457.20443032783555,665.7533070549289,663.1834793323686,747.9148765157042,710.9193381408523,,329.8812637894554,532.6362886603457,529.9188854710716,512.4923294085114,485.5236232187607,,2.4072871937663263,3.522754387021927,3.5069752425839797,3.474974420581758,3.209484384142885,1.0197,0.9808867593683487,1.0258194095013622,1.0197122405010566,1.0245111286758601,1.025153172339409,0.72757,0.7210435623512463,0.7391276039925667,0.7275734720496703,0.7348211400529308,0.7318162562263353,71.813,73.5748510939218,71.88746879652378,71.81291378452215,73.5748510939218,73.5748510939218
540.0,,467.0290701352176,676.0175577059856,673.3879568875627,758.1649710287521,721.172942776142,,337.10747162666644,540.1789168659559,537.3760789251908,520.0042805773284,493.02351420064866,,2.425651449356898,3.541940425147096,3.5260495444724227,3.494027024924675,3.2284459628139395,1.0212,0.984040158730395,1.0270460633324106,1.021198858520827,1.0257614504324204,1.0264705543102577,0.7305,0.7241969617132927,0.742011533930416,0.7304998952325544,0.7376285648793737,0.7347085890237552,70.441,72.21235385144176,70.52567389984854,70.44134637500034,72.21235385144176,72.21235385144176
550.0,,476.8852056170665,686.2945378833888,683.6077457144763,768.4283731098667,731.4408785581014,,344.36517513834434,547.7417260684927,544.8548960253057,527.5366696931085,500.5446902166483,,2.4437365207820014,3.560797761625135,3.544801932556035,3.512769328113326,3.247102226108258,1.0228,0.9871851992222663,1.028363210544765,1.0227722885316988,1.0271080342488128,1.027878035806985,0.73342,0.727342002205164,0.7448811350930052,0.7334211004157791,0.7404331856439829,0.73759420662013,69.124,70.89940196323373,69.21803716094149,69.12416527182569,70.89940196323373,70.89940196323373
