Temperature (K),h Reference,h GRI,h Pure,h CP HEOS,h CP SRK,h CP PR,u Reference,u GRI,u Pure,u CP HEOS,u CP SRK,u CP PR,s Reference,s GRI,s Pure,s CP HEOS,s CP SRK,s CP PR,cp Reference,cp GRI,cp Pure,cp CP HEOS,cp CP SRK,cp CP PR,cv Reference,cv GRI,cv Pure,cv CP HEOS,cv CP SRK,cv CP PR,rho Reference,rho GRI,rho Pure,rho CP HEOS,rho CP SRK,rho CP PR
1450.0,,20579.623340656104,21473.398540266597,,20918.062941581484,20895.92546095705,,14764.448592840592,15578.111137292788,,14983.900061173172,14942.073489597655,,48.443876277055985,55.692285023459746,,51.526552144050974,50.18639443870657,,15.906548169196306,15.897918271877817,,15.921337236779742,15.92690726436825,,11.782310759398069,11.790642219640747,,11.79235181921074,11.789589785811428,,1.6943571235450827,1.6733705054002737,,1.6943571235450827,1.6943571235450827
1460.0,,20738.794075328813,21632.472857273617,,21077.37702511505,21055.299127509512,,14882.376953415322,15696.027457255866,,15101.956815069947,15060.145999356375,,48.55327231876412,55.801614806473665,,51.636478293580836,50.29625111900205,,15.927594643508135,15.91693191542164,,15.943333117730589,15.948858110915541,,11.8033572337099,11.809582288700513,,11.814452446937901,11.811718623168602,,1.6827519377673767,1.662073070638131,,1.6827519377673767,1.6827519377673767
1470.0,,20898.17514850041,21791.73725037004,,21236.91115940252,21214.89233685182,,15000.515652488939,15814.133491781748,,15220.23400896318,15178.438834886665,,48.66206520097875,55.910328051122946,,51.74580163345331,50.40550613353548,,15.948615610723525,15.935933304943143,,15.965324122284516,15.970804668521913,,11.824378200925292,11.828510066485064,,11.836545667714296,11.833839576633247,,1.6713046456737208,1.6509270605147677,,1.6713046456737208,1.6713046456737208
1480.0,,21057.766297385497,21951.191591550538,,21396.665273170605,21374.70502477237,,15118.86442727604,15932.429112339632,,15338.731561609085,15296.951916191529,,48.770262924072505,56.01843303056033,,51.85453032003932,50.51416761214668,,15.969609531262746,15.95492128502025,,15.987306161089759,15.99274283769582,,11.845372121464512,11.847424397572325,,11.858627466273171,11.855948642151876,,1.660012046716466,1.6399294507394147,,1.660012046716466,1.660012046716466
1490.0,,21217.567243902016,22110.83574036891,,21556.639254829828,21534.737086610974,,15237.422999694572,16050.91417809765,,15457.449351747324,15415.68512324287,,48.87787331649093,56.12593784242932,,51.96267231727313,50.62224349302915,,15.990574885367682,15.973894625725093,,16.009275251357128,16.01466862571228,,11.866337475569447,11.866324014781528,,11.880693931315085,11.878041919301618,,1.6488710262687047,1.6290772970611713,,1.6488710262687047,1.6488710262687047
1500.0,,21377.57769486941,22270.669544337336,,21716.832953536614,21694.9883783239,,15356.191076563991,16169.588536314772,,15576.387219152444,15534.63829703289,,48.984904039485095,56.23285041383569,,52.07023540252213,50.729741528571275,,16.011510173101836,15.99285213312154,,16.031227516371814,16.036578146120544,,11.8872727633036,11.885207798688567,,11.902741255125997,11.900115610920585,,1.6378785527602466,1.6183677326366195,,1.6378785527602466,1.6378785527602466
1510.0,,21537.797342206894,22430.692839298914,,21877.246180249982,21855.458717543534,,15475.168349803487,16288.452022706297,,15695.544965680328,15653.811240620626,,49.09136259168721,56.339178506083286,,52.17722717225775,50.8366692909997,,16.032413914350332,16.011792648343683,,16.053159184887416,16.058467618134156,,11.908176504552095,11.904074702173753,,11.924765733072654,11.922166022615011,,1.6270316749273974,1.6077979655007242,,1.6270316749273974,1.6270316749273974
1520.0,,21698.225863131618,22590.90544980442,,22037.87870878161,22016.147884631304,,15594.354496630232,16407.504461813925,,15814.922356308514,15773.203720172274,,49.19725631353479,56.44492971936572,,52.283655047534744,50.94303417783238,,16.0532846488199,16.030715046795137,,16.075066590410366,16.080333365911365,,11.929047239021667,11.922923451635356,,11.946763762983592,11.944189562151497,,1.6163275191712958,1.5973652761363546,,1.6163275191712958,1.6163275191712958
1530.0,,21858.862920356925,22751.307189470765,,22198.73027683826,22177.055623722932,,15713.749179757553,16526.74566735784,,15934.519120169201,15892.815465994312,,49.30259239155048,56.550111497158284,,52.38952627928547,51.04884341714758,,16.074120936038913,16.04961831107875,,16.09694617038252,16.102171817733783,,11.949883526240676,11.941753178687833,,11.968731844423834,11.966182738742484,,1.6057632870198495,1.5870670151379294,,1.6057632870198493,1.6057632870198493
1540.0,,22019.70816229053,22911.897861325233,,22359.80058705569,22338.181643764994,,15833.352047593176,16646.175442574975,,16054.334951574116,16012.646173558374,,49.40737786248186,56.65473113058984,,52.49484795343579,51.15410407267584,,16.094921355357318,16.068501343980113,,16.118794465269396,16.123979505090773,,11.970683945559083,11.960562748863877,,11.990666577871039,11.988142162232725,,1.595336252688552,1.576900600964989,,1.595336252688552,1.595336252688552
1550.0,,22180.76122323277,23072.67725814749,,22521.089308022845,22499.52561954183,,15953.16273443744,16765.793580555182,,16174.369511030125,16132.695504516978,,49.511619617307424,56.75879576255399,,52.59962699584934,51.25882304872094,,16.115684505946724,16.08736311733366,,16.140608117561456,16.145753061676867,,11.991447096148491,11.979351171250817,,12.012564663800585,12.010064542194264,,1.5850437607357224,1.5668635177816455,,1.5850437607357224,1.5850437607357224
