Temperature (K),Pressure (atm),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (F/atm),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase,Adjusted Internal Energy,Adjusted Enthalpy,Adjusted Entropy
300,179,892.3,0.0011207,229.23,249.56,1.1169,0.91907,2.194,562.8,0.065012,90.768,0.10337,liquid,-221.79,-257.86,-1.6252
300,180,893.06,0.0011197,229.06,249.48,1.1162,0.91897,2.1899,564.13,0.064319,90.952,0.10352,liquid,-221.96,-257.94,-1.6259
300,181,893.81,0.0011188,228.89,249.4,1.1156,0.91888,2.1859,565.45,0.063635,91.135,0.10366,liquid,-222.13,-258.02,-1.6265
300,182,894.57,0.0011179,228.71,249.33,1.1149,0.91878,2.1819,566.77,0.062958,91.318,0.10381,liquid,-222.31,-258.09,-1.6272
300,183,895.31,0.0011169,228.54,249.25,1.1143,0.91869,2.178,568.08,0.062289,91.5,0.10396,liquid,-222.48,-258.17,-1.6278
300,184,896.05,0.001116,228.37,249.18,1.1137,0.91861,2.1741,569.38,0.061627,91.681,0.1041,liquid,-222.65,-258.24,-1.6284
300,185,896.79,0.0011151,228.2,249.1,1.1131,0.91852,2.1703,570.67,0.060972,91.862,0.10425,liquid,-222.82,-258.32,-1.629
300,186,897.52,0.0011142,228.03,249.03,1.1124,0.91844,2.1665,571.96,0.060325,92.042,0.10439,liquid,-222.99,-258.39,-1.6297
300,187,898.25,0.0011133,227.86,248.96,1.1118,0.91836,2.1628,573.24,0.059685,92.221,0.10453,liquid,-223.16,-258.46,-1.6303
300,188,898.98,0.0011124,227.7,248.89,1.1112,0.91828,2.1591,574.51,0.059052,92.4,0.10468,liquid,-223.32,-258.53,-1.6309
300,189,899.7,0.0011115,227.53,248.82,1.1106,0.9182,2.1555,575.78,0.058426,92.578,0.10482,liquid,-223.49,-258.6,-1.6315
300,190,900.41,0.0011106,227.37,248.75,1.11,0.91813,2.1519,577.04,0.057807,92.755,0.10496,liquid,-223.65,-258.67,-1.6321
300,191,901.12,0.0011097,227.2,248.68,1.1094,0.91805,2.1484,578.3,0.057194,92.932,0.1051,liquid,-223.82,-258.74,-1.6327
300,192,901.83,0.0011089,227.04,248.61,1.1088,0.91798,2.1449,579.55,0.056587,93.108,0.10524,liquid,-223.98,-258.81,-1.6333
300,193,902.53,0.001108,226.88,248.54,1.1082,0.91791,2.1414,580.79,0.055987,93.284,0.10539,liquid,-224.14,-258.88,-1.6339
300,194,903.23,0.0011071,226.71,248.48,1.1076,0.91785,2.138,582.03,0.055394,93.459,0.10553,liquid,-224.31,-258.94,-1.6345
300,195,903.93,0.0011063,226.55,248.41,1.107,0.91778,2.1346,583.26,0.054806,93.633,0.10566,liquid,-224.47,-259.01,-1.6351
300,196,904.62,0.0011054,226.39,248.35,1.1064,0.91772,2.1313,584.48,0.054225,93.807,0.1058,liquid,-224.63,-259.07,-1.6357
300,197,905.3,0.0011046,226.23,248.28,1.1058,0.91766,2.128,585.7,0.053649,93.98,0.10594,liquid,-224.79,-259.14,-1.6363
300,198,905.99,0.0011038,226.08,248.22,1.1053,0.9176,2.1247,586.92,0.053079,94.153,0.10608,liquid,-224.94,-259.2,-1.6368
300,199,906.67,0.0011029,225.92,248.16,1.1047,0.91754,2.1215,588.12,0.052515,94.325,0.10622,liquid,-225.1,-259.26,-1.6374
300,200,907.34,0.0011021,225.76,248.1,1.1041,0.91748,2.1183,589.33,0.051957,94.497,0.10635,liquid,-225.26,-259.32,-1.638
300,201,908.01,0.0011013,225.61,248.04,1.1035,0.91743,2.1152,590.52,0.051404,94.668,0.10649,liquid,-225.41,-259.38,-1.6386
300,202,908.68,0.0011005,225.45,247.98,1.1029,0.91738,2.112,591.71,0.050857,94.839,0.10663,liquid,-225.57,-259.44,-1.6392
300,203,909.35,0.0010997,225.3,247.92,1.1024,0.91732,2.109,592.9,0.050315,95.009,0.10676,liquid,-225.72,-259.5,-1.6397
300,204,910.01,0.0010989,225.14,247.86,1.1018,0.91728,2.1059,594.08,0.049778,95.178,0.1069,liquid,-225.88,-259.56,-1.6403
300,205,910.66,0.0010981,224.99,247.8,1.1012,0.91723,2.1029,595.26,0.049247,95.347,0.10703,liquid,-226.03,-259.62,-1.6409
300,206,911.32,0.0010973,224.84,247.74,1.1007,0.91718,2.0999,596.43,0.048721,95.516,0.10717,liquid,-226.18,-259.68,-1.6414
300,207,911.97,0.0010965,224.69,247.69,1.1001,0.91713,2.097,597.59,0.048199,95.684,0.1073,liquid,-226.33,-259.73,-1.642
300,208,912.62,0.0010958,224.54,247.63,1.0996,0.91709,2.0941,598.75,0.047683,95.851,0.10743,liquid,-226.48,-259.79,-1.6425
300,209,913.26,0.001095,224.39,247.57,1.099,0.91705,2.0912,599.91,0.047172,96.018,0.10756,liquid,-226.63,-259.85,-1.6431
300,210,913.9,0.0010942,224.24,247.52,1.0985,0.91701,2.0883,601.06,0.046665,96.185,0.1077,liquid,-226.78,-259.9,-1.6436
300,211,914.54,0.0010934,224.09,247.47,1.0979,0.91697,2.0855,602.2,0.046163,96.351,0.10783,liquid,-226.93,-259.95,-1.6442
300,212,915.17,0.0010927,223.94,247.41,1.0974,0.91693,2.0827,603.35,0.045666,96.516,0.10796,liquid,-227.08,-260.01,-1.6447
300,213,915.8,0.0010919,223.79,247.36,1.0968,0.91689,2.0799,604.48,0.045173,96.681,0.10809,liquid,-227.23,-260.06,-1.6453
300,214,916.43,0.0010912,223.65,247.31,1.0963,0.91685,2.0772,605.61,0.044685,96.846,0.10822,liquid,-227.37,-260.11,-1.6458
300,215,917.05,0.0010904,223.5,247.26,1.0957,0.91682,2.0745,606.74,0.044201,97.01,0.10835,liquid,-227.52,-260.16,-1.6464
300,216,917.67,0.0010897,223.36,247.21,1.0952,0.91679,2.0718,607.86,0.043722,97.174,0.10848,liquid,-227.66,-260.21,-1.6469
300,217,918.29,0.001089,223.21,247.16,1.0947,0.91675,2.0692,608.98,0.043247,97.337,0.10861,liquid,-227.81,-260.26,-1.6474
300,218,918.91,0.0010882,223.07,247.11,1.0941,0.91672,2.0665,610.09,0.042776,97.5,0.10874,liquid,-227.95,-260.31,-1.648
300,219,919.52,0.0010875,222.93,247.06,1.0936,0.91669,2.0639,611.2,0.04231,97.663,0.10887,liquid,-228.09,-260.36,-1.6485
300,220,920.13,0.0010868,222.78,247.01,1.0931,0.91666,2.0614,612.31,0.041847,97.824,0.109,liquid,-228.24,-260.41,-1.649
300,221,920.74,0.0010861,222.64,246.96,1.0926,0.91663,2.0588,613.4,0.041389,97.986,0.10912,liquid,-228.38,-260.46,-1.6495
300,222,921.34,0.0010854,222.5,246.92,1.092,0.91661,2.0563,614.5,0.040935,98.147,0.10925,liquid,-228.52,-260.5,-1.6501
300,223,921.94,0.0010847,222.36,246.87,1.0915,0.91658,2.0538,615.59,0.040484,98.308,0.10938,liquid,-228.66,-260.55,-1.6506
300,224,922.54,0.001084,222.22,246.82,1.091,0.91656,2.0513,616.68,0.040038,98.468,0.10951,liquid,-228.8,-260.6,-1.6511
300,225,923.13,0.0010833,222.08,246.78,1.0905,0.91653,2.0489,617.76,0.039595,98.628,0.10963,liquid,-228.94,-260.64,-1.6516
300,226,923.72,0.0010826,221.94,246.73,1.09,0.91651,2.0464,618.84,0.039156,98.788,0.10976,liquid,-229.08,-260.69,-1.6521
300,227,924.31,0.0010819,221.8,246.69,1.0894,0.91649,2.044,619.92,0.038721,98.947,0.10988,liquid,-229.22,-260.73,-1.6527
300,228,924.9,0.0010812,221.67,246.65,1.0889,0.91647,2.0416,620.99,0.03829,99.105,0.11001,liquid,-229.35,-260.77,-1.6532
300,229,925.48,0.0010805,221.53,246.6,1.0884,0.91645,2.0393,622.05,0.037862,99.264,0.11013,liquid,-229.49,-260.82,-1.6537
300,230,926.07,0.0010798,221.39,246.56,1.0879,0.91643,2.0369,623.12,0.037438,99.421,0.11026,liquid,-229.63,-260.86,-1.6542
300,231,926.64,0.0010792,221.26,246.52,1.0874,0.91641,2.0346,624.17,0.037017,99.579,0.11038,liquid,-229.76,-260.9,-1.6547
300,232,927.22,0.0010785,221.12,246.48,1.0869,0.91639,2.0323,625.23,0.0366,99.736,0.11051,liquid,-229.9,-260.94,-1.6552
300,233,927.79,0.0010778,220.99,246.43,1.0864,0.91638,2.0301,626.28,0.036186,99.893,0.11063,liquid,-230.03,-260.99,-1.6557
300,234,928.37,0.0010772,220.85,246.39,1.0859,0.91636,2.0278,627.33,0.035776,100.05,0.11075,liquid,-230.17,-261.03,-1.6562
300,235,928.93,0.0010765,220.72,246.35,1.0854,0.91635,2.0256,628.37,0.035368,100.21,0.11087,liquid,-230.3,-261.07,-1.6567
300,236,929.5,0.0010758,220.59,246.31,1.0849,0.91633,2.0234,629.41,0.034965,100.36,0.111,liquid,-230.43,-261.11,-1.6572
300,237,930.06,0.0010752,220.46,246.28,1.0844,0.91632,2.0212,630.45,0.034564,100.52,0.11112,liquid,-230.56,-261.14,-1.6577
300,238,930.62,0.0010745,220.32,246.24,1.0839,0.91631,2.019,631.48,0.034167,100.67,0.11124,liquid,-230.7,-261.18,-1.6582
300,239,931.18,0.0010739,220.19,246.2,1.0834,0.9163,2.0168,632.51,0.033773,100.83,0.11136,liquid,-230.83,-261.22,-1.6587
300,240,931.74,0.0010733,220.06,246.16,1.083,0.91629,2.0147,633.54,0.033382,100.98,0.11148,liquid,-230.96,-261.26,-1.6591
300,241,932.29,0.0010726,219.93,246.12,1.0825,0.91628,2.0126,634.56,0.032994,101.13,0.1116,liquid,-231.09,-261.3,-1.6596
300,242,932.84,0.001072,219.8,246.09,1.082,0.91627,2.0105,635.58,0.032609,101.29,0.11172,liquid,-231.22,-261.33,-1.6601
300,243,933.39,0.0010714,219.67,246.05,1.0815,0.91626,2.0084,636.59,0.032227,101.44,0.11184,liquid,-231.35,-261.37,-1.6606
300,244,933.94,0.0010707,219.54,246.02,1.081,0.91625,2.0063,637.6,0.031848,101.59,0.11196,liquid,-231.48,-261.4,-1.6611
300,245,934.49,0.0010701,219.42,245.98,1.0805,0.91624,2.0043,638.61,0.031472,101.75,0.11208,liquid,-231.6,-261.44,-1.6616
300,246,935.03,0.0010695,219.29,245.95,1.0801,0.91624,2.0023,639.61,0.031099,101.9,0.1122,liquid,-231.73,-261.47,-1.662
300,247,935.57,0.0010689,219.16,245.91,1.0796,0.91623,2.0003,640.62,0.030729,102.05,0.11232,liquid,-231.86,-261.51,-1.6625
300,248,936.11,0.0010683,219.03,245.88,1.0791,0.91623,1.9983,641.61,0.030361,102.2,0.11244,liquid,-231.99,-261.54,-1.663
300,249,936.64,0.0010676,218.91,245.84,1.0786,0.91622,1.9963,642.61,0.029997,102.35,0.11256,liquid,-232.11,-261.58,-1.6635
300,250,937.18,0.001067,218.78,245.81,1.0782,0.91622,1.9943,643.6,0.029635,102.5,0.11267,liquid,-232.24,-261.61,-1.6639
300,251,937.71,0.0010664,218.66,245.78,1.0777,0.91622,1.9924,644.59,0.029276,102.65,0.11279,liquid,-232.36,-261.64,-1.6644
300,252,938.24,0.0010658,218.53,245.75,1.0772,0.91621,1.9905,645.57,0.028919,102.8,0.11291,liquid,-232.49,-261.67,-1.6649
300,253,938.76,0.0010652,218.41,245.71,1.0768,0.91621,1.9885,646.56,0.028565,102.95,0.11303,liquid,-232.61,-261.71,-1.6653
300,254,939.29,0.0010646,218.28,245.68,1.0763,0.91621,1.9866,647.54,0.028214,103.1,0.11314,liquid,-232.74,-261.74,-1.6658
300,255,939.81,0.001064,218.16,245.65,1.0758,0.91621,1.9848,648.51,0.027866,103.25,0.11326,liquid,-232.86,-261.77,-1.6663
300,256,940.33,0.0010635,218.04,245.62,1.0754,0.91621,1.9829,649.48,0.02752,103.4,0.11337,liquid,-232.98,-261.8,-1.6667
300,257,940.85,0.0010629,217.91,245.59,1.0749,0.91621,1.981,650.45,0.027176,103.55,0.11349,liquid,-233.11,-261.83,-1.6672
300,258,941.37,0.0010623,217.79,245.56,1.0745,0.91621,1.9792,651.42,0.026835,103.7,0.11361,liquid,-233.23,-261.86,-1.6676
300,259,941.88,0.0010617,217.67,245.53,1.074,0.91621,1.9774,652.38,0.026496,103.85,0.11372,liquid,-233.35,-261.89,-1.6681
300,260,942.39,0.0010611,217.55,245.5,1.0736,0.91621,1.9756,653.34,0.02616,103.99,0.11384,liquid,-233.47,-261.92,-1.6685
300,261,942.91,0.0010606,217.43,245.47,1.0731,0.91622,1.9738,654.3,0.025827,104.14,0.11395,liquid,-233.59,-261.95,-1.669
300,262,943.41,0.00106,217.31,245.45,1.0727,0.91622,1.972,655.26,0.025495,104.29,0.11406,liquid,-233.71,-261.97,-1.6694
300,263,943.92,0.0010594,217.19,245.42,1.0722,0.91622,1.9702,656.21,0.025166,104.44,0.11418,liquid,-233.83,-262,-1.6699
300,264,944.43,0.0010588,217.07,245.39,1.0718,0.91623,1.9685,657.16,0.02484,104.58,0.11429,liquid,-233.95,-262.03,-1.6703
300,265,944.93,0.0010583,216.95,245.36,1.0713,0.91623,1.9668,658.1,0.024515,104.73,0.11441,liquid,-234.07,-262.06,-1.6708
300,266,945.43,0.0010577,216.83,245.34,1.0709,0.91624,1.965,659.05,0.024193,104.88,0.11452,liquid,-234.19,-262.08,-1.6712
300,267,945.93,0.0010572,216.71,245.31,1.0704,0.91624,1.9633,659.99,0.023873,105.02,0.11463,liquid,-234.31,-262.11,-1.6717
300,268,946.43,0.0010566,216.59,245.29,1.07,0.91625,1.9616,660.93,0.023556,105.17,0.11475,liquid,-234.43,-262.13,-1.6721
300,269,946.92,0.0010561,216.48,245.26,1.0695,0.91626,1.9599,661.86,0.02324,105.31,0.11486,liquid,-234.54,-262.16,-1.6726
300,270,947.42,0.0010555,216.36,245.24,1.0691,0.91626,1.9583,662.79,0.022927,105.46,0.11497,liquid,-234.66,-262.18,-1.673
300,271,947.91,0.001055,216.24,245.21,1.0687,0.91627,1.9566,663.72,0.022616,105.6,0.11508,liquid,-234.78,-262.21,-1.6734
300,272,948.4,0.0010544,216.13,245.19,1.0682,0.91628,1.955,664.65,0.022307,105.75,0.11519,liquid,-234.89,-262.23,-1.6739
300,273,948.89,0.0010539,216.01,245.16,1.0678,0.91629,1.9533,665.57,0.022,105.89,0.11531,liquid,-235.01,-262.26,-1.6743
300,274,949.38,0.0010533,215.89,245.14,1.0673,0.9163,1.9517,666.5,0.021695,106.03,0.11542,liquid,-235.13,-262.28,-1.6748
300,275,949.86,0.0010528,215.78,245.11,1.0669,0.91631,1.9501,667.41,0.021392,106.18,0.11553,liquid,-235.24,-262.31,-1.6752
300,276,950.34,0.0010523,215.67,245.09,1.0665,0.91632,1.9485,668.33,0.021092,106.32,0.11564,liquid,-235.35,-262.33,-1.6756
300,277,950.82,0.0010517,215.55,245.07,1.066,0.91633,1.9469,669.24,0.020793,106.47,0.11575,liquid,-235.47,-262.35,-1.6761
300,278,951.3,0.0010512,215.44,245.05,1.0656,0.91634,1.9453,670.16,0.020496,106.61,0.11586,liquid,-235.58,-262.37,-1.6765
300,279,951.78,0.0010507,215.32,245.02,1.0652,0.91635,1.9438,671.06,0.020201,106.75,0.11597,liquid,-235.7,-262.4,-1.6769
300,280,952.26,0.0010501,215.21,245,1.0648,0.91636,1.9422,671.97,0.019909,106.89,0.11608,liquid,-235.81,-262.42,-1.6773
300,281,952.73,0.0010496,215.1,244.98,1.0643,0.91637,1.9407,672.87,0.019618,107.04,0.11619,liquid,-235.92,-262.44,-1.6778
300,282,953.21,0.0010491,214.98,244.96,1.0639,0.91638,1.9391,673.78,0.019329,107.18,0.1163,liquid,-236.04,-262.46,-1.6782
300,283,953.68,0.0010486,214.87,244.94,1.0635,0.9164,1.9376,674.67,0.019042,107.32,0.11641,liquid,-236.15,-262.48,-1.6786
300,284,954.15,0.0010481,214.76,244.92,1.0631,0.91641,1.9361,675.57,0.018756,107.46,0.11652,liquid,-236.26,-262.5,-1.679
300,285,954.62,0.0010475,214.65,244.9,1.0626,0.91642,1.9346,676.47,0.018473,107.6,0.11662,liquid,-236.37,-262.52,-1.6795
300,286,955.08,0.001047,214.54,244.88,1.0622,0.91644,1.9331,677.36,0.018191,107.74,0.11673,liquid,-236.48,-262.54,-1.6799
300,287,955.55,0.0010465,214.43,244.86,1.0618,0.91645,1.9316,678.25,0.017912,107.88,0.11684,liquid,-236.59,-262.56,-1.6803
300,288,956.01,0.001046,214.32,244.84,1.0614,0.91647,1.9301,679.13,0.017634,108.02,0.11695,liquid,-236.7,-262.58,-1.6807
300,289,956.47,0.0010455,214.21,244.82,1.061,0.91648,1.9287,680.02,0.017357,108.16,0.11706,liquid,-236.81,-262.6,-1.6811
300,290,956.93,0.001045,214.1,244.8,1.0606,0.9165,1.9272,680.9,0.017083,108.3,0.11716,liquid,-236.92,-262.62,-1.6815
300,291,957.39,0.0010445,213.99,244.79,1.0601,0.91651,1.9258,681.78,0.01681,108.44,0.11727,liquid,-237.03,-262.63,-1.682
300,292,957.85,0.001044,213.88,244.77,1.0597,0.91653,1.9244,682.66,0.016539,108.58,0.11738,liquid,-237.14,-262.65,-1.6824
300,293,958.31,0.0010435,213.77,244.75,1.0593,0.91654,1.923,683.53,0.01627,108.72,0.11748,liquid,-237.25,-262.67,-1.6828
300,294,958.76,0.001043,213.66,244.73,1.0589,0.91656,1.9215,684.4,0.016002,108.86,0.11759,liquid,-237.36,-262.69,-1.6832
300,295,959.21,0.0010425,213.56,244.72,1.0585,0.91658,1.9201,685.28,0.015736,109,0.1177,liquid,-237.46,-262.7,-1.6836
300,296,959.66,0.001042,213.45,244.7,1.0581,0.91659,1.9188,686.14,0.015472,109.14,0.1178,liquid,-237.57,-262.72,-1.684
300,297,960.11,0.0010415,213.34,244.68,1.0577,0.91661,1.9174,687.01,0.015209,109.28,0.11791,liquid,-237.68,-262.74,-1.6844
300,298,960.56,0.0010411,213.23,244.67,1.0573,0.91663,1.916,687.87,0.014948,109.42,0.11801,liquid,-237.79,-262.75,-1.6848
300,299,961.01,0.0010406,213.13,244.65,1.0569,0.91665,1.9146,688.74,0.014689,109.55,0.11812,liquid,-237.89,-262.77,-1.6852
300,300,961.45,0.0010401,213.02,244.64,1.0565,0.91666,1.9133,689.6,0.014431,109.69,0.11823,liquid,-238,-262.78,-1.6856
