Temperature (K),Pressure (atm),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (F/atm),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase,Adjusted Internal Energy,Adjusted Enthalpy,Adjusted Entropy
300,246,17.455,0.05729,2663.1,4091.1,30.584,10.385,14.773,1536.3,-0.077234,9.4203,0.20575,supercritical,-57.0999999999999,132.8,-22.88
300,247,17.516,0.057091,2663,4091.8,30.567,10.385,14.774,1537.2,-0.077298,9.4233,0.20583,supercritical,-57.1999999999998,133.5,-22.897
300,248,17.577,0.056893,2662.8,4092.4,30.55,10.386,14.775,1538.1,-0.077363,9.4263,0.20591,supercritical,-57.3999999999996,134.1,-22.914
300,249,17.638,0.056696,2662.6,4093,30.533,10.387,14.777,1539,-0.077427,9.4293,0.20599,supercritical,-57.5999999999999,134.7,-22.931
300,250,17.699,0.056501,2662.4,4093.7,30.516,10.388,14.778,1539.9,-0.077491,9.4323,0.20607,supercritical,-57.7999999999997,135.4,-22.948
300,251,17.759,0.056308,2662.3,4094.3,30.499,10.389,14.779,1540.8,-0.077555,9.4354,0.20614,supercritical,-57.8999999999996,136,-22.965
300,252,17.82,0.056116,2662.1,4095,30.482,10.389,14.78,1541.7,-0.077618,9.4384,0.20622,supercritical,-58.0999999999999,136.7,-22.982
300,253,17.881,0.055926,2661.9,4095.6,30.465,10.39,14.781,1542.6,-0.077681,9.4414,0.2063,supercritical,-58.2999999999997,137.3,-22.999
300,254,17.941,0.055737,2661.7,4096.2,30.449,10.391,14.782,1543.5,-0.077744,9.4444,0.20638,supercritical,-58.5,137.9,-23.015
300,255,18.002,0.05555,2661.6,4096.9,30.432,10.392,14.783,1544.4,-0.077807,9.4475,0.20646,supercritical,-58.5999999999999,138.599999999999,-23.032
300,256,18.062,0.055364,2661.4,4097.5,30.415,10.392,14.784,1545.3,-0.07787,9.4505,0.20654,supercritical,-58.7999999999997,139.2,-23.049
300,257,18.122,0.05518,2661.2,4098.2,30.399,10.393,14.785,1546.1,-0.077932,9.4536,0.20662,supercritical,-59,139.9,-23.065
300,258,18.183,0.054997,2661.1,4098.8,30.382,10.394,14.786,1547,-0.077994,9.4566,0.2067,supercritical,-59.0999999999999,140.5,-23.082
300,259,18.243,0.054816,2660.9,4099.4,30.366,10.395,14.788,1547.9,-0.078056,9.4597,0.20678,supercritical,-59.2999999999997,141.099999999999,-23.098
300,260,18.303,0.054636,2660.7,4100.1,30.35,10.396,14.789,1548.8,-0.078118,9.4627,0.20686,supercritical,-59.5,141.8,-23.114
